[ 2013-01-01T10:25:41+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2013-01-01T10:25:41+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.014168s ]
[ 2013-01-01T10:25:41+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.031581s ]
[ 2013-01-01T10:25:41+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2013-01-01T10:25:41+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.073344s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.024794s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.080272s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.016967s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.060594s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.003771s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.039109s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.039237s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.054461s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.054592s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.002989s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.001374s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000943s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001163s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006700s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 121 行.
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 122 行.
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001162s ]
[ 2013-01-01T10:25:42+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001237s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ route_check ] --START--
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Run CheckRoute Behavior [ RunTime:0.015827s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.015971s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ app_begin ] --START--
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002820s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003002s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | NOTIC: [8] A session had already been started - ignoring session_start() IndexAction.class.php 第 75 行.
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 76 行.
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | SQL: SHOW COLUMNS FROM `think_login` [ RunTime:0.040894s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | SQL: SELECT * FROM `think_login` WHERE username='admin' and pwd='21232f297a57a5a743894a0e4a801fc3' LIMIT 1   [ RunTime:0.021271s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | SQL: SHOW COLUMNS FROM `think_teacher` [ RunTime:0.053328s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | SQL: SELECT * FROM `think_teacher` WHERE username='admin' and pwd='admin' LIMIT 1   [ RunTime:0.001710s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | NOTIC: [8] Undefined index: logins IndexAction.class.php 第 98 行.
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | SQL: UPDATE `think_login` SET `id`='1',`username`='admin',`pwd`='admin',`name`='朱全银',`phone`='2',`qq`='3' WHERE username='admin' [ RunTime:0.019102s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | NOTIC: [8] Use of undefined constant username - assumed 'username' IndexAction.class.php 第 100 行.
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | NOTIC: [8] Use of undefined constant shenfen - assumed 'shenfen' IndexAction.class.php 第 101 行.
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_template ] --START--
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Run LocationTemplate Behavior [ RunTime:0.001549s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001655s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_parse ] --START--
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Run ParseTemplate Behavior [ RunTime:0.034435s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.034570s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_filter ] --START--
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Run ContentReplace Behavior [ RunTime:0.000942s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Run TokenBuild Behavior [ RunTime:0.000978s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000698s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000907s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003754s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 121 行.
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 122 行.
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_end ] --START--
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000846s ]
[ 2013-01-01T10:26:20+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000915s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ route_check ] --START--
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Run CheckRoute Behavior [ RunTime:0.001144s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001267s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ app_begin ] --START--
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000805s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000881s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\ShowAction.class.php:1) ShowAction.class.php 第 8 行.
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.003743s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | SQL: SELECT `id`,`f_cata`,`isf`,`f_id`,`p_id` FROM `think_catalog` ORDER BY id asc  [ RunTime:0.002203s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | NOTIC: [8] Undefined variable: link_list ShowAction.class.php 第 16 行.
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | NOTIC: [8] Undefined variable: tongzhi_list ShowAction.class.php 第 18 行.
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_template ] --START--
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Run LocationTemplate Behavior [ RunTime:0.041229s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.041345s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_parse ] --START--
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | NOTIC: [8] Undefined variable: count 4114fbf5f7e547e5b806b05cdf8d53ce.php 第 49 行.
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Run ParseTemplate Behavior [ RunTime:0.028851s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028937s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_filter ] --START--
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Run ContentReplace Behavior [ RunTime:0.000536s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Run TokenBuild Behavior [ RunTime:0.000473s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000292s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000548s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002105s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\ShowAction.class.php:1) View.class.php 第 120 行.
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\ShowAction.class.php:1) View.class.php 第 121 行.
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\ShowAction.class.php:1) View.class.php 第 122 行.
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_end ] --START--
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000676s ]
[ 2013-01-01T10:26:21+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000751s ]
[ 2013-01-01T10:26:22+08:00 ] /xxx2/index.php/Show/welcome | INFO: Tag[ route_check ] --START--
[ 2013-01-01T10:26:22+08:00 ] /xxx2/index.php/Show/welcome | INFO: Run CheckRoute Behavior [ RunTime:0.001641s ]
[ 2013-01-01T10:26:22+08:00 ] /xxx2/index.php/Show/welcome | INFO: Tag[ route_check ] --END-- [ RunTime:0.003211s ]
