[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000602s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000702s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.143847s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0  [ RunTime:0.099867s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.087228s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.112419s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.125213s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_link`  [ RunTime:0.001878s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001133s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001220s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.046571s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.046689s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000408s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.000460s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000248s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000511s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001804s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000453s ]
[ 2012-08-27T09:02:17+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000519s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000590s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000692s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.035336s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0  [ RunTime:0.000380s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.002170s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.000649s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.002143s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_link`  [ RunTime:0.000392s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000776s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000846s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.011457s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011562s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000394s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.000510s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000250s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000508s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001834s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000451s ]
[ 2012-08-27T09:03:15+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000512s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000868s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000970s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.002385s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0  [ RunTime:0.000322s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.002494s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.000571s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.002238s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_link`  [ RunTime:0.000359s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000907s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000977s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.019542s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019673s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000585s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.000711s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000396s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000634s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002504s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000593s ]
[ 2012-08-27T09:05:01+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000656s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001095s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001231s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.002413s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0  [ RunTime:0.000392s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.002140s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.000381s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.002165s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_link`  [ RunTime:0.000316s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000906s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000977s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.011993s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012093s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000643s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.000675s ]
[ 2012-08-27T09:05:28+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000416s ]
